24,17,22,36,37,52
1,10,14,30,40,51
15,7,8,19,26,36
32,13,27,37,41,54
12,4,17,35,50,57
30,18,47,51,53,58
15,10,29,33,41,59
8,6,16,20,31,36
8,24,26,45,48,55
9,9,36,39,44,45
7,14,20,24,39,49
10,7,21,32,44,52
12,5,13,17,45,54
4,10,15,31,52,59
33,4,36,40,44,52
34,21,22,49,52,58
20,6,14,32,38,52
15,5,21,22,41,49
20,11,34,41,49,55
5,1,12,53,56,57
11,13,34,40,47,57
38,37,51,52,53,58
20,15,21,23,28,36
27,2,7,29,55,58
10,1,3,24,28,41
38,4,9,14,39,43
25,18,34,40,48,59
5,14,22,27,32,49
30,9,12,13,35,38
6,8,11,18,29,36
39,9,30,31,50,54
10,11,30,45,47,48
25,13,30,32,38,57
27,6,38,43,47,48
3,3,10,14,52,53
4,10,41,44,48,56
6,20,21,23,38,42
3,22,27,35,37,45
25,16,22,30,51,58
27,20,30,38,46,59
2,1,11,20,25,27
15,1,16,17,41,57
36,19,28,30,37,53
30,4,22,26,31,52
29,7,10,22,23,52
31,9,33,36,50,58
39,4,32,33,47,55
26,7,10,12,22,27
13,4,22,27,32,56
19,17,20,21,40,51
38,11,14,22,33,42
20,10,35,39,51,57
33,7,17,20,36,59
34,7,20,21,34,43
13,1,18,37,39,44
30,8,16,27,35,42
30,13,44,51,52,55
25,12,20,30,36,47
24,14,26,37,41,46
35,2,6,32,42,49
11,11,12,15,16,28
17,7,17,20,39,59
34,2,7,16,20,46
15,20,24,25,53,59
39,1,7,27,36,49
33,7,12,23,34,38
10,5,8,11,40,44
5,14,16,53,54,59
4,8,20,21,32,37
39,10,30,37,47,54
2,5,10,11,12,20
22,13,24,27,31,42
16,8,11,25,41,58
23,1,8,10,19,20
14,4,11,19,33,43
12,11,33,44,46,47
24,1,17,38,50,52
30,3,16,18,20,37
36,18,22,37,47,54
7,22,26,32,38,40
24,6,7,26,33,52
27,19,21,23,40,48
31,9,13,22,23,37
32,22,36,51,56,59
23,30,31,34,45,51
6,4,5,36,47,58
2,24,28,45,49,52
36,3,14,33,53,57
30,7,11,39,42,51
19,11,32,36,48,52
24,9,13,21,23,48
36,3,12,34,37,42
29,29,32,36,39,49
10,4,13,17,21,45
6,7,31,50,51,58
21,2,23,31,42,48
8,12,20,28,40,48
3,1,4,12,41,47
8,3,11,20,27,46
9,5,15,26,28,32
27,4,10,11,19,33
37,19,20,42,56,58
23,6,22,34,43,45
11,5,14,32,53,56
39,4,23,39,49,50
7,21,33,44,45,55
5,4,24,40,44,55
3,6,13,15,32,41
31,9,17,32,43,45
16,8,17,18,40,44
16,7,12,13,42,49
36,2,8,40,49,50
31,8,18,38,46,56
21,17,19,39,41,58
29,14,37,44,45,53
8,16,18,27,36,50
29,19,20,38,41,43
18,12,21,22,38,41
12,12,15,19,46,59
12,18,36,39,41,57
26,24,30,45,57,59
32,1,11,18,29,51
8,11,15,24,50,55
8,8,18,19,32,54
17,1,4,38,40,42
33,38,40,41,51,59
19,20,40,41,47,55
11,13,19,21,28,49
6,25,30,54,57,59
38,11,18,36,41,46
4,9,12,35,50,58
37,18,28,31,48,52
36,2,17,23,28,47
39,9,13,47,49,53
14,2,12,25,54,58
29,13,19,35,47,57
2,15,25,52,53,54
13,3,5,18,27,54
24,4,19,22,32,53
5,16,41,42,50,59
13,12,47,48,52,55
26,3,4,12,27,44
31,3,27,35,37,45
1,5,10,24,38,43
13,3,8,23,30,58
6,1,18,21,39,55
38,11,16,40,51,56
36,12,14,34,39,46
26,2,33,39,40,43
12,5,35,57,58,59
8,4,35,36,51,56
28,13,22,25,39,51
25,4,30,35,57,59
22,2,6,34,35,47
8,5,18,33,43,45
37,3,14,20,39,40
9,4,19,33,41,59
19,14,16,30,51,52
14,16,21,27,41,45
34,5,23,25,28,40
24,3,21,24,38,39
25,5,19,29,45,47
1,10,30,36,38,41
28,6,29,34,44,50
7,12,24,43,44,45
35,8,13,17,34,59
33,17,28,38,39,51
11,1,10,37,52,57
11,11,12,32,52,56
5,23,28,50,56,59
32,7,16,17,39,51
7,6,11,42,53,54
14,1,4,11,23,26
35,29,30,45,47,49
12,12,35,45,46,47
5,5,14,17,20,41
24,1,8,41,46,59
30,11,14,49,55,58
6,32,43,53,55,56
8,1,15,35,37,47
33,11,16,29,50,58
27,5,14,36,54,58
6,1,24,33,45,49
18,5,13,17,20,30
2,16,23,42,44,47
29,20,22,39,46,49
16,6,8,20,42,51
29,4,25,29,34,43
29,7,8,33,38,50
23,9,12,20,44,59
2,3,7,21,28,43
30,8,13,35,46,51
32,4,7,26,53,59
14,13,14,41,49,59
14,9,10,24,52,56
33,9,10,17,29,45
27,19,30,33,48,59
27,18,22,45,56,57
18,7,10,14,33,57
26,8,14,15,16,27
14,11,17,29,56,57
30,1,3,41,44,53
6,6,34,40,46,58
33,14,19,35,39,56
23,5,22,36,49,55
3,2,5,20,23,57
20,9,31,38,54,56
4,3,16,48,56,58
18,19,30,48,53,55
1,4,13,39,46,51
21,6,27,46,51,56
28,25,28,49,54,56
22,8,11,21,44,49
29,4,19,26,42,51
6,24,33,36,48,56
23,1,5,8,39,50
33,2,16,18,40,42
10,13,26,39,41,42
8,14,18,28,29,57
10,17,23,36,55,59
35,15,26,34,36,59
28,18,26,29,35,43
35,1,7,10,23,42
10,4,21,28,31,44
33,22,32,34,36,56
25,4,7,9,30,54
20,32,34,45,52,58
32,32,42,50,54,55
13,8,10,30,44,58
20,3,15,27,58,59
26,8,18,24,30,39
34,22,32,37,44,50
3,3,10,19,36,46
12,13,17,19,27,38
21,7,23,26,40,53
28,8,10,25,36,44
14,15,23,40,44,55
11,1,18,35,39,44
20,18,20,28,35,53
26,11,13,20,27,59
7,10,14,21,23,47
35,8,28,29,34,38
9,11,12,24,43,45
18,3,22,26,41,49
34,11,16,33,40,41
12,5,27,36,38,41
3,5,6,16,36,58
29,12,23,25,27,43
29,15,16,46,50,58
17,3,17,19,25,32
21,3,14,20,34,48
16,3,8,13,41,56
12,10,37,40,46,52
29,5,9,28,32,38
16,3,7,21,44,53
15,13,14,17,43,54
31,17,29,31,52,53
16,7,37,43,48,52
3,1,6,8,12,35
20,1,36,40,52,53
33,10,12,31,56,57
28,13,18,36,48,58
20,6,8,30,39,48
5,3,23,48,54,55
18,22,26,31,54,55
17,7,12,26,36,40
27,21,22,26,30,57
16,6,13,19,23,43
32,2,11,26,34,41
11,10,13,14,22,52
26,9,31,35,41,57
25,2,6,19,21,27
14,22,28,33,53,59
32,4,26,33,36,55
19,2,11,22,26,32
32,16,22,23,42,55
1,28,36,40,48,55
28,13,19,23,33,57
33,1,18,33,39,46
4,3,6,29,40,51
11,2,13,35,36,52
27,30,31,45,55,59
6,2,8,22,35,37
17,1,22,34,38,42
6,14,25,27,38,58
6,9,23,40,53,58
13,4,12,14,37,58
20,4,11,17,43,51
23,18,21,46,54,56
23,30,40,42,46,48
19,12,17,25,45,59
13,6,7,9,19,32
20,2,7,25,40,56
11,2,9,26,45,47
24,2,19,22,26,45
20,1,17,25,37,44
13,12,17,45,54,58
23,2,7,17,49,53
5,14,47,52,53,54
17,4,6,25,42,51
5,11,12,17,39,40
18,3,9,19,33,38
4,8,10,26,57,58
28,3,26,28,34,42
5,9,33,54,56,57
17,13,23,24,27,40
22,1,5,10,15,49
32,3,9,37,49,56
10,10,29,37,44,59
7,4,18,23,32,45
25,6,9,11,31,44
17,13,20,32,45,48
34,14,25,32,33,41
1,7,24,37,39,40
8,25,36,40,45,51
32,23,28,38,39,56
18,8,35,44,51,56
23,15,24,40,48,52
14,19,20,37,41,58
22,10,28,39,47,58
34,10,15,33,48,54
25,7,8,9,24,29
25,13,14,19,31,38
29,1,2,7,9,55
20,11,23,28,32,47
7,5,12,15,27,38
24,8,17,32,57,59
29,24,25,34,37,54
1,36,44,49,52,57
3,2,9,14,21,23
34,1,17,35,49,54
4,2,3,13,14,54
2,11,12,17,38,42
13,3,8,25,30,47
19,3,7,9,26,54
10,14,15,28,37,54
9,2,5,34,51,58
14,2,19,23,34,43
15,13,28,31,55,58
21,28,33,41,44,59
29,11,21,26,33,34
29,9,14,44,48,49
20,14,26,45,54,55
8,34,39,42,44,59
12,19,25,29,36,48
20,3,7,22,30,33
26,5,15,16,46,49
34,17,29,31,48,49
1,4,31,41,47,55
33,7,33,39,52,55
22,23,32,39,47,49
31,4,20,34,39,58
18,15,16,28,49,55
25,2,24,28,32,59
1,15,27,31,34,48
24,1,7,10,22,49
15,28,30,35,58,59
23,14,18,25,33,49
30,9,33,42,45,54
7,6,9,29,52,59
26,5,6,37,41,54
35,10,20,25,50,53
35,8,18,45,53,58
11,24,34,36,57,58
35,5,15,18,26,32
9,10,17,25,45,53
3,4,10,12,22,31
16,24,28,30,38,39
29,13,30,42,49,53
29,12,26,44,46,47
24,1,8,24,28,49
24,3,12,31,34,51
24,8,37,39,40,52
9,7,8,17,48,59
3,4,8,21,38,40
31,28,32,35,36,52
19,17,24,26,45,46
27,5,28,31,52,59
13,2,14,39,40,43
23,18,25,36,48,50
16,22,23,30,37,39
26,7,14,21,24,41
13,2,11,35,52,54
7,1,4,18,20,45
31,13,18,24,25,33
18,5,16,31,46,50
20,5,7,19,27,28
19,20,26,27,36,54
16,29,30,40,42,50
15,9,19,33,38,54
11,37,39,51,52,55
28,13,16,33,35,51
17,6,36,38,48,51
35,23,49,53,54,57
35,16,17,22,46,54
27,13,24,30,42,48
14,12,15,22,43,49
10,34,44,48,54,55
15,22,31,38,47,48
22,11,12,46,47,50
15,7,10,11,14,36
35,17,27,37,40,53
25,4,18,43,46,55
10,14,15,47,49,59
19,2,9,19,28,29
22,2,4,10,41,53
9,15,16,23,27,36
23,11,12,15,28,57
10,16,19,20,29,33
1,12,24,35,36,49
34,5,11,16,26,50
33,5,10,21,34,58
19,11,13,25,39,54
28,1,24,44,45,51
22,1,9,29,32,49
26,10,14,18,34,51
8,17,19,21,32,39
12,11,17,25,28,46
32,8,12,15,35,50
33,34,36,38,42,50
27,11,24,31,40,44
18,8,14,39,46,47
8,14,25,30,33,47
7,11,16,30,38,42
14,7,19,23,50,54
17,2,4,6,12,38
28,33,39,40,41,54
29,1,19,45,46,58
12,1,12,32,42,58
30,1,16,21,29,40
17,13,22,23,29,31
12,21,33,35,38,45
33,2,6,11,30,31
30,23,24,27,39,41
7,1,25,29,31,47
32,24,29,38,48,52
25,1,12,28,35,44
16,9,15,17,31,43
23,8,15,34,53,59
22,8,9,25,56,57
11,6,8,13,37,40
25,31,32,48,49,53
29,29,41,48,52,54
7,20,21,22,41,54
15,9,10,16,20,57
7,3,5,10,22,32
27,18,28,35,46,49
25,7,24,26,31,41
21,3,6,14,18,24
18,4,15,25,27,30
3,11,39,46,52,54
11,13,16,34,45,50
33,6,37,39,45,55
11,12,31,43,44,57
15,7,13,24,49,57
19,9,11,14,16,42
15,9,34,48,52,54
28,8,13,29,38,52
7,6,8,43,48,50
7,4,12,14,21,55
16,17,22,30,46,56
19,10,16,18,29,45
27,2,3,13,16,35
7,5,7,24,31,39
24,12,17,26,43,48
5,8,29,41,51,58
5,23,31,42,50,57
17,21,39,40,55,59
4,6,26,33,44,46
9,18,30,40,48,52
1,12,27,29,43,68
1,15,20,29,31,40
11,30,32,42,56,57
2,20,31,56,60,64
10,4,54,56,62,63
7,9,20,25,47,68
17,2,12,17,20,65
15,7,16,25,50,53
18,4,26,32,55,64
6,17,40,41,46,69
2,2,6,47,66,67
9,14,18,19,32,64
13,13,27,33,47,68
22,2,14,19,30,62
6,9,10,32,42,55
10,28,30,41,59,68
25,16,38,55,63,67
20,27,40,44,59,65
22,12,36,38,54,61
17,2,11,47,62,63
13,16,19,32,34,57
10,4,8,19,27,34
24,5,39,44,47,69
19,22,32,34,40,69
21,3,12,40,52,67
18,5,12,16,31,43
8,4,13,31,36,52
5,2,3,40,50,62
20,7,15,18,19,36
25,11,12,15,16,54
18,10,11,21,22,53
6,12,13,44,52,62
3,14,23,32,34,68
23,11,28,50,57,62
21,10,12,13,46,50
3,11,23,43,54,60
6,11,23,42,52,68
19,24,44,53,55,63
3,9,28,30,40,61
25,4,28,49,60,65
9,14,22,23,41,61
22,30,33,35,38,64
3,3,18,25,32,51
8,12,25,30,52,62
13,19,35,46,59,62
17,2,25,33,39,64
14,3,12,16,32,34
3,30,47,57,66,69
9,5,25,26,44,66
23,20,32,52,66,69
9,13,27,47,64,65
11,23,25,39,54,67
26,5,7,9,23,32
15,11,24,41,59,64
12,23,30,33,40,69
17,16,20,22,43,64
7,20,27,36,41,58
10,4,22,24,31,33
11,2,23,41,53,63
17,14,40,42,43,52
25,3,27,36,56,69
6,23,29,37,60,64
4,10,34,39,59,63
18,2,24,31,57,66
10,3,15,29,54,57
26,11,17,40,50,62
5,6,25,35,58,66
11,5,7,23,35,39
5,11,17,21,23,32
2,9,11,27,66,67
12,23,56,61,64,67
8,33,44,49,50,52
24,3,6,21,60,68
16,9,11,25,64,65
20,4,32,48,49,63
25,7,39,50,59,67
8,3,17,49,55,68
14,10,11,23,28,31
14,9,19,51,55,62
17,1,28,63,67,69
1,30,38,52,53,62
1,2,12,50,61,64
15,8,18,27,29,60
16,16,30,34,37,44
20,23,49,57,64,67
23,10,16,38,43,63
24,2,3,16,48,56
23,19,20,21,42,48
5,13,18,37,54,61
8,21,31,50,51,69
2,1,25,28,31,54
7,28,41,61,63,65
21,16,24,28,43,61
16,17,19,21,37,44
7,3,14,18,25,45
22,8,10,26,27,33
20,41,48,49,53,64
15,12,21,32,44,66
15,18,26,37,39,66
10,1,8,16,40,48
4,16,23,30,44,58
9,1,3,28,57,67
10,3,12,24,37,63
13,23,55,59,64,69
12,9,40,41,53,58
2,23,25,45,52,67
17,12,20,39,49,69
25,6,13,16,17,52
5,14,20,42,49,66
2,5,9,17,37,64
20,3,7,9,31,33
2,10,13,28,52,61
19,6,32,47,62,65
17,10,16,40,52,55
17,10,16,40,52,55
4,23,33,42,46,59
11,1,26,41,50,57
5,13,25,44,54,67
9,2,9,27,29,42
11,8,15,31,36,62
1,9,32,36,44,65
15,23,36,51,53,60
13,5,22,26,45,61
15,1,19,37,40,52
6,21,39,41,48,63
26,1,15,18,26,51
9,17,18,49,59,66
21,11,21,31,41,59
19,17,20,32,63,68
9,4,11,39,45,48
3,5,22,45,47,54
9,5,10,28,55,67
6,4,33,39,46,60
25,3,9,21,41,54
13,5,21,57,66,69
24,5,22,43,57,63
21,10,13,32,53,62
13,14,46,61,65,68
10,10,22,32,36,58
8,29,37,46,53,68
16,19,42,45,48,53
26,8,10,29,40,59
9,1,2,18,23,61
4,50,51,59,61,63
9,5,32,44,53,60
12,7,19,21,42,69
12,1,28,40,45,48
18,1,16,54,63,69
11,11,21,28,33,45
9,12,30,36,47,62
19,20,24,26,35,49
4,9,15,43,60,64
13,17,19,39,43,68
4,6,7,16,23,26
15,7,15,32,38,66
26,6,21,41,52,62
17,8,14,32,58,67
22,6,20,29,57,59
19,17,24,35,57,63
26,39,48,53,67,68
19,24,45,55,56,57
4,14,22,52,54,59
34,5,8,29,37,38
23,7,9,14,45,49
1,17,21,37,41,50
24,12,22,25,28,44
20,16,23,25,49,58
31,5,22,34,41,57
29,19,20,40,47,57
32,1,6,10,13,20
4,20,21,27,28,56
23,16,17,29,31,36
15,10,24,36,52,55
2,12,22,32,34,46
33,34,38,39,45,50
29,17,30,48,51,54
1,10,12,38,53,57
18,10,11,18,32,45
5,15,37,41,56,59
9,28,39,40,48,53
15,10,18,41,55,56
27,9,24,34,36,43
19,3,11,47,48,58
24,3,15,27,29,41
15,2,11,27,47,55
23,4,23,31,42,50
11,12,20,43,51,55
6,1,9,11,23,31
25,24,28,48,50,54
30,1,7,27,38,48
11,6,20,22,32,43
8,30,41,50,51,53
31,1,12,23,27,43
17,7,20,43,46,54
18,10,12,23,43,47
2,16,26,35,52,58
11,9,16,17,28,30
28,20,37,39,45,55
19,2,24,46,52,56
33,13,28,49,51,59
18,10,13,15,31,54
2,21,35,46,47,50
5,4,19,28,29,47
13,5,33,41,54,59
7,15,23,43,45,56
2,14,15,16,19,24
33,31,39,40,57,58
1,1,7,11,55,56
22,10,24,35,53,58
22,7,15,20,41,44
29,3,5,29,39,59
13,4,16,32,37,46
16,3,14,35,38,46
13,5,6,13,36,50
12,3,7,11,15,28
1,14,26,41,55,59
19,22,29,31,47,55
23,1,6,7,20,49
29,6,20,34,44,48
1,3,20,26,43,48
18,2,5,25,26,49
4,3,18,21,23,50
5,1,27,31,45,48
6,5,16,22,23,29
3,5,8,20,23,30
4,11,13,23,43,54
14,36,46,50,52,55
25,26,30,49,51,54
35,9,21,28,32,51
16,14,16,32,47,52
29,2,5,31,39,41
1,6,10,23,41,45
27,11,23,26,46,55
24,4,7,8,29,39
2,9,19,31,56,59
2,9,14,17,49,57
17,7,46,47,52,57
16,8,28,30,53,56
7,9,29,40,44,54
5,8,24,39,49,59
15,21,24,36,42,45
32,5,25,30,58,59
33,11,19,33,42,52
19,7,10,22,32,35
13,3,23,31,34,47
29,4,6,34,49,56
10,2,36,40,49,54
9,5,31,50,55,56
10,5,12,43,52,55
17,18,25,50,55,57
29,5,26,44,45,57
27,1,10,13,18,19
2,8,12,18,55,57
30,10,14,24,32,41
17,2,3,12,27,38
24,8,13,19,22,53
21,5,6,29,35,51
32,2,9,11,19,50
14,9,25,42,55,57
26,2,3,7,23,51
35,2,16,43,45,51
18,9,29,31,43,50
27,1,6,16,37,53
28,10,19,37,38,39
12,6,10,51,54,57
16,25,28,48,57,59
17,1,3,13,25,38
34,2,11,19,21,42
26,25,30,32,46,54
33,5,13,28,43,55
5,14,15,19,31,56
22,24,36,51,52,56
1,2,30,33,39,44
18,10,14,25,39,53
6,1,26,34,38,51
17,4,15,17,35,58
15,8,13,18,27,43
2,27,29,34,41,44
35,4,22,27,28,52
24,3,13,17,42,52
12,2,22,32,45,56
16,18,21,25,28,29
8,44,45,47,50,51
19,48,49,57,62,69
5,14,22,37,45,66
21,37,47,50,52,57
21,16,29,53,58,69
1,7,10,16,46,56
10,5,6,15,29,42
6,3,51,52,61,64
23,26,28,31,60,67
25,7,17,27,29,40
5,21,31,64,65,67
19,3,27,34,59,69
25,5,8,15,22,49
12,6,33,34,58,59
20,12,25,37,60,69
12,10,28,32,61,64
24,10,47,50,65,68
12,20,33,36,47,52
6,38,44,60,64,69
12,5,10,24,56,61
21,22,23,29,33,55
22,7,15,20,29,41
9,3,54,61,64,68
22,1,28,33,55,56
24,8,17,20,27,52
3,7,32,41,47,61
3,25,33,40,54,68
21,28,38,42,51,52
4,16,17,29,41,42
24,1,3,13,16,43
22,18,28,62,66,68
10,9,43,57,60,64
19,5,28,33,38,42
19,2,18,19,22,63
16,16,30,41,48,53
16,18,31,32,45,48
13,8,20,46,53,54
24,8,14,61,63,68
5,22,23,24,45,62
8,29,31,46,56,62
15,28,32,33,38,62
21,4,9,16,54,68
17,9,40,63,64,66
7,19,28,43,67,69
24,17,18,24,25,31
